sale_date,sale_price,house_square_feet,attic_finished_square_feet,basement_square_feet,attached_garage_square_feet,detached_garage_square_feet,fireplaces,hvac_description,exterior,interior,stories,roof_cover,year_built,bedrooms,bathrooms,waterfront_type,view_quality,utility_sewer
2020-07-09,739000,2773,0,0,851,0,2,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2020,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-05,353000,1040,0,0,440,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1982,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,295000,1222,0,0,0,0,1,Forced Air,Frame Vinyl,Drywall,1,Preformed Metal,1970,3,1,,,SEWER/SEPTIC INSTALLED
2020-07-29,544344,2783,0,0,483,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,1300000,1908,0,1210,0,704,1,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,1976,4,3,WF Salt,,SEWER/SEPTIC INSTALLED
2020-07-17,504950,2580,0,0,420,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,980000,1842,0,1842,0,0,1,Forced Air,Frame Siding,Drywall,1,Formed Seam Metal,1968,4,3,WF Salt,,SEWER/SEPTIC INSTALLED
2020-08-07,604950,2281,0,317,453,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,418000,1935,0,0,407,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2006,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-10,512000,1984,0,0,738,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2015,2,2,,,SEWER/SEPTIC INSTALLED
2020-08-05,610000,1572,0,936,0,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1912,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,395500,1768,0,0,428,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2012,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,300000,920,0,0,360,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1940,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-13,325000,1082,0,0,294,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1957,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-12,389950,2264,0,0,373,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2008,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-09,591000,1744,0,0,576,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,1977,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,599500,2949,0,0,423,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2017,4,3,,,SEWER/SEPTIC INSTALLED
2020-06-18,460000,3023,0,0,0,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1957,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-10,729501,2152,0,0,555,0,2,Warm and Cool Air Zone,Frame Siding,Drywall,1,Composition Shingle,2020,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-07,462000,1704,0,0,460,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2010,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,400000,2466,0,0,484,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2003,5,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,500000,1748,0,0,400,0,0,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,1985,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-11,473056,1478,0,0,440,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1968,3,2,,,SEWER/SEPTIC INSTALLED
2020-07-29,521085,2804,0,0,462,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,526000,1940,0,0,484,0,2,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1979,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,375000,1420,0,0,569,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1969,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,232000,856,0,0,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1949,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-06,350000,982,250,0,0,432,0,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,1913,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-10,655000,3175,0,0,689,0,1,Forced Air,Frame Vinyl,Drywall,2,Composition Shingle,2014,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,620000,2915,0,0,804,0,2,Heat Pump,Frame Siding,Drywall,2,Concrete Tile,1997,3,3,,,SEWER/SEPTIC INSTALLED
2020-07-29,781835,3289,0,1232,592,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,5,4,,View Lim +,SEWER/SEPTIC INSTALLED
2020-08-08,485000,2409,450,0,596,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2017,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-08,445000,2492,0,0,436,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2006,5,3,,,SEWER/SEPTIC INSTALLED
2020-08-07,654950,3137,0,0,576,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,6,3,,,SEWER/SEPTIC INSTALLED
2020-08-10,334000,1278,0,0,441,0,1,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,1958,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,470000,2664,0,0,651,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,1994,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-04,305000,928,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1982,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-02,366000,1510,0,0,0,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1906,5,1,,,SEWER/SEPTIC INSTALLED
2020-08-12,236000,783,320,440,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1913,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-10,710000,2978,0,0,422,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1990,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,410000,1587,0,0,418,0,0,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,2020,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,1102500,2782,0,1568,462,672,0,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2002,4,4,WF Salt,,SEWER/SEPTIC INSTALLED
2020-07-29,540000,3039,0,0,584,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2015,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,385000,1836,0,0,400,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2011,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,435000,2412,0,0,672,0,1,Forced Air,Frame Siding,Drywall,2,Built Up Rock,1965,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,415000,1072,380,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1910,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-10,885000,2512,0,2284,660,0,4,Warm and Cool Air Zone,Frame Siding,Drywall,1,Concrete Tile,2001,5,4,,View Avg +,SEWER/SEPTIC INSTALLED
2020-08-12,450000,2019,0,0,462,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1977,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,225000,1614,272,0,0,0,0,Floor/Wall Furnace,Frame Siding,Drywall,1,Composition Shingle,1920,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-11,500000,2142,0,0,462,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1975,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-11,407500,2180,0,0,440,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2010,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-04,433000,2068,0,0,360,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2014,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-06,420000,1732,0,0,520,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1997,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-14,315000,864,0,0,0,432,0,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,1920,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-11,379500,600,0,300,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1938,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-07,357700,1986,0,0,398,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2006,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-07,725000,3068,0,0,571,0,2,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1974,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-10,415000,1566,0,0,0,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1930,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,394995,1774,0,0,342,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-07,498416,1886,0,0,600,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2020,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,410000,2200,0,0,598,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1959,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,407000,1694,0,0,576,0,0,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,2009,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,189000,1094,0,0,0,308,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1943,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-10,390000,1320,0,0,408,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1954,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-12,350000,1104,0,0,504,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1962,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,629999,2436,0,0,658,0,1,Forced Air,Frame Siding,Drywall,2,Wood Shake,1990,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-04,289500,762,280,0,0,0,0,Floor/Wall Furnace,Frame Siding,Drywall,1,Composition Shingle,1910,4,1,,,SEWER/SEPTIC INSTALLED
2020-08-12,530000,1532,0,1472,676,0,0,Forced Air,Frame Vinyl,Drywall,1,Composition Shingle,1978,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-05,490000,1564,0,664,0,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1905,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-11,435000,1268,0,0,576,0,1,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,1959,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,1350000,3813,0,524,0,0,2,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2003,4,4,,View Avg +,SEWER/SEPTIC INSTALLED
2020-07-10,350000,1489,0,0,506,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1974,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-10,679950,2248,0,0,760,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2020,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,330000,1169,0,560,0,0,0,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,1926,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-12,350000,1528,0,576,0,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1940,4,1,,,SEWER/SEPTIC INSTALLED
2020-08-11,330000,1440,0,0,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1910,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,650000,2904,432,0,864,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1998,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,515000,1545,0,1445,504,0,0,Forced Air,Frame Siding,Drywall,1,Wood Shake,1989,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,227500,948,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1962,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-12,755000,2164,0,488,660,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2002,4,3,,View Lim,SEWER/SEPTIC INSTALLED
2020-08-12,698000,2669,0,0,717,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2016,5,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,320000,1326,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1968,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-11,403000,2002,0,0,572,0,2,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1961,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,348500,1152,0,0,372,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2008,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-10,385380,2042,0,0,386,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,425000,2318,0,0,416,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2016,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,355000,1744,0,0,572,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1972,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-03,230000,1147,0,0,0,0,1,Forced Air,Frame Vinyl,Drywall,1,Composition Shingle,1919,2,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,250000,897,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1908,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-04,346000,1160,0,0,0,320,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1944,3,2,,,SEWER/SEPTIC INSTALLED
2020-07-31,390000,1919,0,0,840,0,0,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1977,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,338250,1533,0,1248,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1964,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-07,325000,1600,0,0,396,0,1,Forced Air,Frame Siding,Drywall,1,Concrete Tile,1988,2,2,WF Stream/Creek,,SEWER/SEPTIC INSTALLED
2020-08-13,522000,2594,0,0,400,0,1,Forced Air,Frame Vinyl,Drywall,2,Composition Shingle,2007,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-07,385000,1182,0,0,420,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1990,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-11,275000,742,0,0,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1905,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-03,510000,2764,0,0,504,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2018,5,3,,,SEWER/SEPTIC INSTALLED
2020-08-03,430000,1909,0,0,472,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2005,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,425000,908,384,908,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1950,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-03,475000,1224,216,0,0,552,0,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1925,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-10,751000,3110,0,0,698,0,1,Heat Pump,Frame Siding,Drywall,2,,2019,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,367500,1728,0,0,440,0,0,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,2020,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-05,400000,1866,0,0,440,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1990,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-14,226875,1096,0,664,0,0,0,Floor/Wall Furnace,Frame Siding,Drywall,2,Composition Shingle,1903,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-08,385000,1496,0,1404,0,0,1,Forced Air,Frame Vinyl,Drywall,1,Composition Shingle,1977,3,3,,View Lim,SEWER/SEPTIC INSTALLED
2020-08-10,925000,1822,0,0,0,0,0,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1900,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-14,740000,1217,0,1300,0,0,1,Forced Air,Frame Siding,Drywall,1,Built Up Rock,1976,4,3,WF Salt,,SEWER/SEPTIC INSTALLED
2020-08-13,335000,1294,0,0,504,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1968,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-10,380000,1890,0,0,420,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2015,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-04,450000,1632,176,0,0,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1906,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,397500,1774,0,0,342,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2017,4,2,,,SEWER/SEPTIC INSTALLED
2020-07-29,471466,1820,0,0,694,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2020,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,250000,1240,0,390,0,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1910,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-11,350000,1371,0,0,380,0,0,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2006,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,406500,1668,0,0,0,866,1,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,1946,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-14,409500,1818,0,0,438,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2003,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,410000,1664,852,0,0,748,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1924,4,1,,,SEWER/SEPTIC INSTALLED
2020-08-12,285000,1392,0,816,0,528,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1908,4,1,,,SEWER/SEPTIC INSTALLED
2020-08-04,800990,2257,0,2223,984,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2007,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,1765000,2029,0,0,0,598,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1974,3,2,WF Salt,,SEWER/SEPTIC INSTALLED
2020-08-13,1765000,369,0,0,0,0,1,Electric Baseboard,Finished Cottage,Drywall,0,Composition Shingle,1984,1,1,WF Salt,,SEWER/SEPTIC INSTALLED
2020-08-06,475000,1424,0,832,0,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1912,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-11,425000,1962,0,0,440,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1998,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-11,377000,1592,0,0,380,0,0,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,2014,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,452500,2354,0,0,0,280,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1964,4,3,,View Lim,SEWER/SEPTIC INSTALLED
2020-08-13,192000,912,360,0,0,400,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1926,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-14,250000,905,0,0,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1949,2,1,,,SEWER/SEPTIC INSTALLED
2020-07-17,750000,4196,0,0,670,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2016,5,3,,,SEWER/SEPTIC INSTALLED
2020-08-06,437000,1304,0,680,600,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1970,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-03,816000,4763,0,2239,733,0,0,Warm and Cool Air Zone,Frame Vinyl,Drywall,2,Composition Shingle,2000,4,4,,,SEWER/SEPTIC INSTALLED
2020-08-12,380000,1240,0,0,440,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,2017,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-10,499000,850,420,0,0,0,0,Heat Pump,Masonry Common Brick,Drywall,1,Composition Shingle,1943,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-12,418000,2278,0,0,494,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2015,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,573000,1638,0,1638,506,0,1,Forced Air,Frame Siding,Drywall,1,Wood Shake,1978,4,2,,View Lim -,SEWER/SEPTIC INSTALLED
2020-07-28,325500,1679,0,0,440,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1994,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-06,1170000,2582,0,2576,688,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2015,4,4,,View Good,SEWER/SEPTIC INSTALLED
2020-08-13,571000,1983,0,1199,0,504,1,Heat Pump,Masonry Common Brick,Drywall,2,Composition Shingle,1936,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-03,452500,2329,0,0,770,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,1996,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-10,340000,612,0,0,0,0,0,No Heat,Frame Siding,Drywall,1,Composition Shingle,1940,2,1,,,SEWER/SEPTIC INSTALLED
2020-08-13,485000,1782,0,0,440,0,1,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,1963,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-13,485000,933,0,0,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1971,2,1,,,SEWER/SEPTIC INSTALLED
2020-07-17,340500,1562,0,0,410,0,0,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2007,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,360000,2336,0,0,430,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2005,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,603450,2455,0,0,557,0,2,Heat Pump,Frame Siding,Drywall,2,Wood Shake,1992,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,365000,1336,0,0,440,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,1,Composition Shingle,1998,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-14,360000,1674,0,0,357,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2013,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-14,347000,1376,0,0,440,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,2015,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-06,375000,1504,0,0,0,400,0,Forced Air,Frame Vinyl,Drywall,2,Composition Shingle,2003,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,520000,2805,0,0,380,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2018,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,550000,2854,0,0,0,0,1,Electric Baseboard,Frame Siding,Drywall,2,Composition Shingle,1964,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,550000,480,0,0,0,0,0,Electric Baseboard,Frame Siding,Drywall,1,Composition Shingle,1964,1,1,,,SEWER/SEPTIC INSTALLED
2020-08-14,350000,1524,0,0,436,0,1,Heat Pump,Frame Siding,Drywall,2,Composition Shingle,2006,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-14,359500,1588,0,0,426,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2012,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-01,619500,1464,0,598,0,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1913,3,3,,,SEWER/SEPTIC INSTALLED
2020-07-23,416950,1940,0,0,400,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2020,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-10,376500,1324,0,0,636,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1993,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-06,340000,954,0,0,330,0,0,Electric Baseboard,Frame Siding,Drywall,1,Preformed Metal,1981,3,1,,,SEWER/SEPTIC INSTALLED
2020-08-14,350000,1352,0,0,405,0,1,Warm and Cool Air Zone,Frame Siding,Drywall,2,Composition Shingle,2006,4,2,,,SEWER/SEPTIC INSTALLED
2020-08-09,827000,1132,300,1020,0,0,1,Hot Water Baseboard,Frame Siding,Drywall,1,Composition Shingle,1945,2,1,,View Good +,SEWER/SEPTIC INSTALLED
2020-08-14,495000,2174,0,0,400,0,1,Forced Air,Frame Vinyl,Drywall,2,Composition Shingle,2012,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,92000,622,0,0,0,0,0,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1910,1,1,,,SEWER/SEPTIC INSTALLED
2020-08-14,417000,1521,0,0,376,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1993,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,900000,3019,0,0,1230,0,2,Heat Pump,Frame Siding,Drywall,2,Formed Seam Metal,1971,4,3,,View Avg,SEWER/SEPTIC INSTALLED
2020-08-05,430000,2306,0,0,432,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2011,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,425000,1931,0,225,704,0,2,Forced Air,Frame Siding,Drywall,2,Composition Shingle,1993,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,350000,1280,0,0,400,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,2003,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-14,755000,2852,0,0,760,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2011,3,3,,,SEWER/SEPTIC INSTALLED
2020-08-12,417000,1428,0,918,0,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1924,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-11,380000,1306,0,0,440,0,1,Forced Air,Frame Siding,Drywall,1,Composition Shingle,1992,3,2,,,SEWER/SEPTIC INSTALLED
2020-08-07,425000,2288,0,0,384,0,0,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2014,4,3,,,SEWER/SEPTIC INSTALLED
2020-08-13,580000,1812,0,1688,380,0,1,Heat Pump,Frame Siding,Drywall,1,Composition Shingle,1996,5,3,,,SEWER/SEPTIC INSTALLED
2020-08-11,490000,2571,0,0,549,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2016,5,3,,,SEWER/SEPTIC INSTALLED
2020-08-14,387500,2532,0,0,493,0,1,Forced Air,Frame Siding,Drywall,2,Composition Shingle,2014,5,3,,,SEWER/SEPTIC INSTALLED
